Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,OH,2019,"7         ",Male,13,Right-Handed,68,30.48,,1,Car,8,0.44,53,None,1000,770,711,813,406,230,30.48,"Same length",11,7,"Index finger",November,Summer,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)","Computers and technology",7,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",1,1,0,0,2,0,0,5,5,5,5,3,0,0,"A lot","Some college","Heavy metal","Super strength",Happy,Relative,"Wildlife, animals"
USA,MI,2021,"9         ",Female,15,Right-Handed,170.6,24cm,162.5,3,Car,25min,0.474,38,Walking/Hiking,739,842,984,486,46,187,24cm,"Same length",110mm,100mm,"Index finger",August,Summer,Yes,No,Fruit,Water,"Mathematics and statistics","8 ",6-7,4,"Yes - broadband connection","Text messaging",6,9,8,,,,,,,,,,,,,,,,,,
USA,FL,2021,"12        ",Male,17,Right-Handed,159.8,29,184,1,Car,15,.653,31,Athletics,5,5,5,5,10,10,28,"Right foot",8.5,8,"Index finger",November,Fall,Yes,No,"No favorite",Water,Other,6,4,4,"Yes - other","Text messaging",20,20,.5,4,0,1,24,0,1,20,0,28,0,0,"A lot","Undergraduate degree",Reggae,"Super strength",Healthy,Relative,Health
USA,DE,2018,"12        ",Male,18,Right-Handed,175.2,29,64,2,Car,5,.43,47,Other,100,400,75,50,600,700,29,"Same length",90,80,"Index finger",December,Winter,Yes,No,Seafood,"Sports drink",Art,8,5,4,"Yes - other","Cell phone",,,,,,,,,,,,,,,,,,,,,
USA,VA,2015,"12        ",Female,17,Right-Handed,168,25,168,1,Car,15,.416,29,None,615,824,535,647,444,1000,10,"Same length",90,93,"Ring finger",August,Fall,No,Yes,Pizza/Pasta,Juice,Art,10,12,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,0,45,0,1,2,0,0,25,25,25,0,8,1,Some,"Graduate degree","Punk rock",Fly,Rich,"Musician or singer","Wildlife, animals"
USA,TN,2018,"12        ",Female,17,Right-Handed,164,23,160,1,Car,10,.331,35,Walking/Hiking,257,225,283,171,829,1000,23,"Same length",60,70,"Ring finger",May,Summer,Yes,No,Meat,Tea,Science,4,4,4,"Yes - broadband connection","Text messaging",100,100,28,7,4,14,2,0,14,14,14,8,0,6,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Healthy,Relative,Health
USA,IN,2018,"10        ",Female,15,Right-Handed,161,22,156,1,Bus,10,.698,34,Walking/Hiking,900,700,600,800,500,200,23,"Left foot",62,64,"Ring finger",October,Fall,No,No,Desserts,Water,Art,7,9,5,"Yes - broadband connection","Text messaging",50,70,24,0,9,25,18,0,9,6,21,19,5,1,"A lot","Graduate degree","Rock and roll",Invisibility,Happy,Relative,"International aid"
USA,TN,2012,"12        ",Male,18,Ambidextrous,168.2,24.5,174.3,1,Car,5,.297,37,Golf,10,10,15,20,500,800,24.3,"Right foot",25,30,"Ring finger",August,Winter,No,No,Meat,"Soft drink (caffeinated)",Other,6,8,4,"Yes - broadband connection","Text messaging",100,150,100,10,0,25,18,5,2,10,2,30,12,40,"Very little","Some college","Rap/Hip hop",Telepathy,Rich,Friend,"Wildlife, animals"
USA,NY,2022,"12        ",Male,17,Right-Handed,179cm,24cm,183cm,1,Bus,15min,.283,30,Soccer,1000,845,100,650,0,500,25cm,"Left foot",82,79,"Index finger",September,Summer,No,No,Seafood,Water,"Physical education",6,8,4,"Yes - broadband connection","In person",3,4,16,1,8,14,8,6,9,2,5,0,0,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Healthy,Relative,Health
USA,NC,2021,"12        ",Male,17,Right-Handed,5'10,11,80,m,Car,21,1,3,Golf,1,1,12,1,1,1,11,"Same length",1,1,"Index finger",November,Fall,Yes,No,Pizza/Pasta,Water,"Physical education",6,6,3,"Yes - dial-up connection","Cell phone",10,20,1,11,1,1,1,1,1,11,1,11,1,1,"Very little","Undergraduate degree",Country,Fly,Happy,"Coach or club leader","Wildlife, animals"
USA,SC,2012,"12        ",Male,17,Right-Handed,177,31,189,1,Bus,10,0.312,59,Dancing,250,115,360,220,100,400,29,"Right foot",10.5,9.5,"Index finger",May,Fall,Yes,No,"No favorite","Soft drink (caffeinated)",History,6,9,5,"Yes - other","Text messaging",300,360,3,2,1,24,2,3,2,4,4,3,6,0,"A lot","Graduate degree","Rap/Hip hop",Fly,Rich,Friend,Health
USA,WI,2017,"12        ",Female,17,Right-Handed,163,,175,2,Car,3,.349,54,Swimming,3,4,6,5,2,1,,,100,80,"Index finger",August,Fall,Yes,Yes,Pizza/Pasta,Water,Music,7,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,10,28,3,0,0,0,36,2,24,4,7.5,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Healthy,Politician,"International aid"
USA,DC,2010,"9         ",Male,15,Right-Handed,189,12,203,1,"Rail (Train/Tram/Subway)",30,.328,57,Basketball,600,700,900,,1000,1000,11,"Right foot",100,100,"Same length",March,Spring,Yes,No,Poultry,Juice,History,7,10,5,"Yes - broadband connection",,20,30,30,2,10,30,10,15,5,5,10,40,5,10,None,"Graduate degree","Rhythm and blues (R&B)",Fly,Healthy,Relative,"International aid"
USA,CA,2016,"12        ",Male,17,Right-Handed,182,28,188,2,Car,5,.37,50,Golf,727,588,1000,1000,150,433,28,"Same length",100,110,"Ring finger",September,Winter,Yes,No,Meat,Water,Music,5,6,7,"Yes - other","In person",125,220,50,1,2,20,50,1,2,74,5,0,0,4,"A lot","Graduate degree",Other,"Super strength",Happy,"Business person","Wildlife, animals"
