"Season","DayNum","team1_TeamID","team1_Score","team2_TeamID","team2_Score","WLoc","NumOT","team1_FGM","team1_FGA","team1_FGM3","team1_FGA3","team1_FTM","team1_FTA","team1_OR","team1_DR","team1_Ast","team1_TO","team1_Stl","team1_Blk","team1_PF","team2_FGM","team2_FGA","team2_FGM3","team2_FGA3","team2_FTM","team2_FTA","team2_OR","team2_DR","team2_Ast","team2_TO","team2_Stl","team2_Blk","team2_PF","league","PT_margin","FTA_margin","PF_margin","OR_margin","DR_margin","FGA_margin","FGA3_margin","TO_margin","Stl_margin","Ast_margin","Blk_margin"
2025,10,3183,37,3228,84,"H",0,15,62,2,25,5,6,12,13,5,12,10,2,21,31,56,9,19,13,25,11,29,17,12,7,4,11,"WNCAA",-47,-19,10,1,-16,6,6,0,3,-12,-2
2025,10,3472,47,3235,80,"H",0,17,65,3,20,10,11,13,19,7,15,10,5,15,31,55,6,13,12,16,5,27,25,15,7,7,12,"WNCAA",-33,-5,3,8,-8,10,7,0,3,-18,-2
2025,10,3303,56,3242,75,"H",0,18,51,5,12,15,20,8,21,11,17,4,0,19,26,58,11,21,12,15,9,21,13,13,8,1,19,"WNCAA",-19,5,0,-1,0,-7,-9,4,-4,-2,-1
2025,10,3166,68,3243,86,"H",0,26,64,7,19,9,11,6,21,8,9,3,0,17,36,67,7,16,7,12,8,27,24,8,3,6,15,"WNCAA",-18,-1,2,-2,-6,-3,3,1,0,-16,-6
2025,10,3254,50,3264,73,"H",0,20,57,4,14,6,12,10,14,9,24,8,2,21,29,51,6,18,9,15,5,22,22,23,13,7,17,"WNCAA",-23,-3,4,5,-8,6,-4,1,-5,-13,-5
2025,10,3141,62,3276,99,"H",0,22,56,7,21,11,16,5,19,13,24,10,1,24,32,70,11,28,24,30,13,26,19,16,12,4,17,"WNCAA",-37,-14,7,-8,-7,-14,-7,8,-2,-6,-3
2025,10,3184,54,3277,96,"H",0,20,59,5,19,9,12,4,15,12,17,7,3,29,31,60,10,20,24,33,13,31,23,14,7,7,14,"WNCAA",-42,-21,15,-9,-16,-1,-1,3,0,-11,-4
2025,10,3175,42,3279,80,"A",0,17,46,6,10,2,3,6,15,7,20,4,1,11,33,68,8,21,6,13,18,20,21,6,10,5,8,"WNCAA",-38,-10,3,-12,-5,-22,-11,14,-6,-14,-4
2025,10,3406,63,3288,64,"H",0,22,49,4,13,15,30,8,23,11,24,12,1,20,24,61,4,9,12,24,14,21,13,23,13,3,24,"WNCAA",-1,6,-4,-6,2,-12,4,1,-1,-2,-2
2025,10,3447,46,3298,79,"H",0,14,48,5,14,13,19,11,23,7,22,3,2,17,33,71,6,19,7,17,15,20,13,9,16,1,19,"WNCAA",-33,2,-2,-4,3,-23,-5,13,-13,-6,1
2025,10,3245,51,3301,79,"H",0,15,57,10,28,11,11,8,20,10,17,3,1,11,33,68,8,24,5,7,11,28,17,10,11,4,15,"WNCAA",-28,4,-4,-3,-8,-11,4,7,-8,-7,-3
2025,10,3364,73,3305,80,"A",1,23,60,8,30,19,22,10,24,7,15,2,2,20,26,67,9,18,19,27,16,24,13,11,5,0,23,"WNCAA",-7,-5,-3,-6,0,-7,12,4,-3,-6,2
2025,10,3318,31,3306,58,"A",0,10,39,4,17,7,16,2,19,5,24,5,3,22,22,55,2,14,12,19,8,24,8,15,10,1,15,"WNCAA",-27,-3,7,-6,-5,-16,3,9,-5,-3,2
2025,10,3428,69,3321,71,"H",0,22,65,9,33,16,26,13,22,15,14,10,2,20,28,55,2,10,13,14,4,27,22,21,5,2,22,"WNCAA",-2,12,-2,9,-5,10,23,-7,5,-7,0
2025,10,3310,45,3336,101,"H",0,17,61,5,20,6,13,7,10,11,31,14,0,22,39,63,8,21,15,19,9,32,27,29,16,8,17,"WNCAA",-56,-6,5,-2,-22,-2,-1,2,-2,-16,-8
2025,10,3237,64,3345,83,"H",0,18,52,8,20,20,27,4,20,11,16,7,4,12,31,62,8,13,13,16,9,25,18,16,7,4,20,"WNCAA",-19,11,-8,-5,-5,-10,7,0,0,-7,0
2025,10,3222,48,3349,60,"H",0,18,53,1,11,11,18,7,22,3,13,8,4,11,25,63,5,22,5,8,7,31,15,10,6,5,15,"WNCAA",-12,10,-4,0,-9,-10,-11,3,2,-12,-1
2025,10,3164,60,3376,92,"H",0,23,63,9,27,5,7,6,14,13,10,3,0,17,34,66,11,24,13,20,18,31,21,13,5,4,12,"WNCAA",-32,-13,5,-12,-17,-3,3,-3,-2,-8,-4
2025,10,3471,65,3388,74,"A",2,19,54,7,21,20,33,7,23,14,22,11,1,23,27,64,4,22,16,23,10,32,8,22,10,3,29,"WNCAA",-9,10,-6,-3,-9,-10,-1,0,1,6,-2
2025,10,3238,56,3399,84,"H",0,20,66,3,15,13,19,10,18,10,15,12,2,24,29,62,8,20,18,22,14,30,22,21,6,5,18,"WNCAA",-28,-3,6,-4,-12,4,-5,-6,6,-12,-3
2025,10,3151,66,3407,76,"A",0,23,69,12,35,8,9,11,22,11,17,8,3,19,28,67,2,20,18,20,13,25,9,15,6,6,18,"WNCAA",-10,-11,1,-2,-3,2,15,2,2,2,-3
2025,10,3342,74,3423,78,"A",1,28,69,5,14,13,13,11,26,13,19,9,1,26,25,70,5,14,23,26,9,28,11,16,10,4,15,"WNCAA",-4,-13,11,2,-2,-1,0,3,-1,2,-3
2025,10,3308,61,3427,75,"A",0,24,54,4,12,9,12,9,11,9,14,10,4,19,27,60,9,18,12,13,13,21,13,17,6,1,16,"WNCAA",-14,-1,3,-4,-10,-6,-6,-3,4,-4,3
2025,10,3167,51,3429,67,"H",0,22,72,4,30,3,6,10,22,13,19,10,2,19,23,62,4,20,17,21,11,36,7,19,11,8,17,"WNCAA",-16,-15,2,-1,-14,10,10,0,-1,6,-6
2025,10,3378,49,3435,62,"A",0,21,57,4,18,3,3,10,27,13,23,5,8,14,26,68,7,28,3,8,12,21,6,12,8,0,11,"WNCAA",-13,-5,3,-2,6,-11,-10,11,-3,7,8
2025,10,3186,59,3449,83,"H",0,24,64,5,17,6,10,13,18,5,13,5,6,14,32,63,10,24,9,10,7,29,15,11,9,4,14,"WNCAA",-24,0,0,6,-11,1,-7,2,-4,-10,2
2025,10,3434,79,3454,90,"H",0,28,60,8,21,15,23,6,21,14,11,9,5,26,25,53,11,25,29,37,7,27,17,14,5,5,22,"WNCAA",-11,-14,4,-1,-6,7,-4,-3,4,-3,0
2025,11,3102,51,3119,57,"H",1,22,55,5,15,2,5,4,27,12,21,12,1,14,19,54,7,17,12,17,8,27,10,19,10,3,10,"WNCAA",-6,-12,4,-4,0,1,-2,2,2,2,-2
2025,11,3232,56,3122,74,"A",0,15,48,5,9,21,30,14,19,6,20,8,1,23,29,54,5,17,11,21,12,20,18,16,7,4,27,"WNCAA",-18,9,-4,2,-1,-6,-8,4,1,-12,-3
2025,11,3351,54,3136,62,"A",0,22,55,6,15,4,6,8,18,11,16,5,2,14,21,49,6,17,14,18,9,20,15,18,6,2,9,"WNCAA",-8,-12,5,-1,-2,6,-2,-2,-1,-4,0
2025,11,3384,46,3145,48,"A",0,16,48,2,13,12,13,6,16,4,21,9,1,19,18,40,5,14,7,13,4,20,6,26,10,2,17,"WNCAA",-2,0,2,2,-4,8,-1,-5,-1,-2,-1
2025,11,3421,47,3150,59,"A",0,13,47,6,19,15,22,7,19,9,19,3,1,20,22,55,2,13,13,23,12,28,10,14,10,1,20,"WNCAA",-12,-1,0,-5,-9,-8,6,5,-7,-1,0
2025,11,3148,60,3159,74,"H",0,23,58,5,21,9,11,8,20,5,10,3,0,13,31,63,3,14,9,11,8,21,16,7,7,2,12,"WNCAA",-14,0,1,0,-1,-5,7,3,-4,-11,-2
2025,11,3314,58,3163,69,"N",0,21,58,7,24,9,15,6,25,8,14,6,3,13,28,65,7,29,6,10,8,29,18,10,6,8,15,"WNCAA",-11,5,-2,-2,-4,-7,-5,4,0,-10,-5
2025,11,3389,56,3200,64,"H",0,22,44,5,17,7,11,5,24,17,24,6,2,25,22,60,6,26,14,19,12,14,13,14,11,4,16,"WNCAA",-8,-8,9,-7,10,-16,-9,10,-5,4,-2
2025,11,3354,41,3240,72,"A",0,9,37,3,7,20,31,7,20,3,17,5,1,15,27,64,14,34,4,7,12,21,18,16,6,2,19,"WNCAA",-31,24,-4,-5,-1,-27,-27,1,-1,-15,-1
2025,11,3190,61,3252,62,"H",0,25,63,4,17,7,12,19,29,13,16,3,1,13,24,55,3,18,11,15,3,20,5,9,10,3,15,"WNCAA",-1,-3,-2,16,9,8,-1,7,-7,8,-2
2025,11,3293,60,3261,74,"H",0,20,58,6,28,14,17,5,26,8,17,9,0,16,28,64,6,19,12,18,10,31,18,15,12,5,17,"WNCAA",-14,-1,-1,-5,-5,-6,9,2,-3,-10,-5
2025,11,3284,53,3269,76,"H",0,19,58,6,18,9,13,11,15,10,17,5,3,16,29,63,6,14,12,14,13,25,19,12,10,3,17,"WNCAA",-23,-1,-1,-2,-10,-5,4,5,-5,-9,0
2025,11,3442,55,3281,75,"A",0,18,61,5,18,14,20,7,18,11,9,12,5,15,26,59,12,25,11,16,11,30,15,21,5,4,21,"WNCAA",-20,4,-6,-4,-12,2,-7,-12,7,-4,1
2025,11,3253,65,3334,81,"H",2,20,61,7,16,18,25,11,20,14,20,8,3,17,33,67,7,20,8,14,9,27,26,16,10,4,23,"WNCAA",-16,11,-6,2,-7,-6,-4,4,-2,-12,-1
2025,11,3205,44,3350,92,"H",0,16,52,6,25,6,7,9,16,7,23,3,0,17,35,60,14,30,8,12,8,26,27,12,14,4,12,"WNCAA",-48,-5,5,1,-10,-8,-5,11,-11,-20,-4
2025,11,3233,53,3353,81,"H",0,21,65,4,23,7,12,13,22,8,16,4,1,23,31,66,5,17,14,24,14,24,15,12,9,5,18,"WNCAA",-28,-12,5,-1,-2,-1,6,4,-5,-7,-4
2025,11,3379,61,3368,68,"H",0,22,56,5,12,12,18,12,30,14,19,5,4,19,26,65,4,14,12,20,9,24,13,9,10,3,17,"WNCAA",-7,-2,2,3,6,-9,-2,10,-5,1,1
2025,11,3335,57,3386,68,"A",0,22,55,5,19,8,10,5,21,9,13,4,7,18,23,61,8,20,14,15,13,26,20,10,6,1,15,"WNCAA",-11,-5,3,-8,-5,-6,-1,3,-2,-11,6
2025,11,3463,48,3392,62,"A",0,20,62,1,16,7,12,13,28,9,15,2,5,20,24,64,2,11,12,19,9,22,2,10,6,1,13,"WNCAA",-14,-7,7,4,6,-2,5,5,-4,7,4
2025,11,3433,55,3396,59,"A",0,23,51,5,11,4,15,8,28,11,28,7,2,15,22,68,3,20,12,17,15,22,6,16,15,3,16,"WNCAA",-4,-2,-1,-7,6,-17,-9,12,-8,5,-1
2025,11,3476,57,3424,93,"H",0,18,51,5,17,16,20,4,22,10,20,4,1,21,32,74,13,30,16,17,14,25,19,10,12,4,18,"WNCAA",-36,3,3,-10,-3,-23,-13,10,-8,-9,-3
2025,11,3365,50,3425,81,"H",0,19,54,5,17,7,14,10,20,12,21,4,2,15,32,71,6,28,11,15,10,21,23,9,14,3,16,"WNCAA",-31,-1,-1,0,-1,-17,-11,12,-10,-11,-1
2025,11,3401,62,3452,83,"H",0,23,44,3,7,13,16,3,14,6,19,6,2,18,29,57,12,20,13,15,10,15,15,17,13,1,19,"WNCAA",-21,1,-1,-7,-1,-13,-13,2,-7,-9,1
2025,11,3398,65,3460,77,"H",0,26,69,1,14,12,16,11,16,9,11,14,1,20,24,49,8,22,21,27,11,28,10,21,5,1,16,"WNCAA",-12,-11,4,0,-12,20,-8,-10,9,-1,0
2025,11,3479,53,3462,68,"H",0,19,50,7,20,8,12,4,20,13,23,8,2,19,26,49,0,8,16,22,4,24,14,20,13,5,18,"WNCAA",-15,-10,1,0,-4,1,12,3,-5,-1,-3
2025,11,3375,62,3466,71,"H",0,24,62,2,14,12,22,12,21,9,13,8,4,18,24,60,5,12,18,21,11,26,10,16,5,1,19,"WNCAA",-9,1,-1,1,-5,2,2,-3,3,-1,3
2025,12,3156,74,3103,85,"H",0,28,57,9,22,9,16,10,19,15,16,2,2,19,32,65,9,20,12,15,9,18,17,9,7,3,19,"WNCAA",-11,1,0,1,1,-8,2,7,-5,-2,-1
2025,12,3357,49,3107,61,"H",0,21,59,5,18,2,4,4,19,8,16,16,3,12,24,51,3,12,10,11,5,29,13,21,9,2,7,"WNCAA",-12,-7,5,-1,-10,8,6,-5,7,-5,1
2025,12,3152,48,3112,84,"A",0,17,63,3,15,11,16,12,13,8,19,8,1,20,29,66,5,22,21,28,16,36,15,19,11,7,18,"WNCAA",-36,-12,2,-4,-23,-3,-7,0,-3,-7,-6
2025,12,3374,73,3113,80,"H",0,24,64,8,23,17,21,10,18,16,17,9,4,20,28,63,11,26,13,19,14,28,17,22,10,4,17,"WNCAA",-7,2,3,-4,-10,1,-3,-5,-1,-1,0
2025,12,3320,70,3123,76,"A",0,25,63,9,26,11,17,6,22,11,16,9,3,21,22,59,6,27,26,29,12,26,12,16,10,5,17,"WNCAA",-6,-12,4,-6,-4,4,-1,0,-1,-1,-2
2025,12,3382,41,3132,92,"H",0,16,62,3,22,6,6,7,16,9,10,1,0,20,34,55,8,17,16,18,5,33,16,9,4,3,12,"WNCAA",-51,-12,8,2,-17,7,5,1,-3,-7,-3
2025,12,3226,68,3140,77,"A",0,24,53,8,21,12,20,6,26,17,12,7,8,21,26,68,9,25,16,24,15,24,10,9,11,0,19,"WNCAA",-9,-4,2,-9,2,-15,-4,3,-4,7,8
2025,12,3404,67,3146,87,"A",0,23,65,5,17,16,20,4,18,14,10,10,3,19,34,58,12,28,7,11,5,35,23,20,6,4,18,"WNCAA",-20,9,1,-1,-17,7,-11,-10,4,-9,-1
2025,12,3262,41,3171,57,"H",0,17,52,2,12,5,11,8,27,7,15,3,3,16,23,61,3,20,8,18,12,29,13,11,7,3,12,"WNCAA",-16,-7,4,-4,-2,-9,-8,4,-4,-6,0
2025,12,3459,63,3172,74,"H",0,20,53,4,16,19,24,3,18,8,10,7,0,20,26,53,11,25,11,15,7,28,15,17,2,1,23,"WNCAA",-11,9,-3,-4,-10,0,-9,-7,5,-7,-1
2025,12,3468,71,3178,73,"H",0,26,61,5,17,14,23,11,16,11,22,8,0,27,23,55,5,19,22,33,15,20,11,23,16,1,20,"WNCAA",-2,-10,7,-4,-4,6,-2,-1,-8,0,-1
2025,12,3310,65,3182,100,"H",0,20,56,5,20,20,28,17,17,10,38,14,5,20,37,66,10,26,16,23,11,18,24,27,25,2,24,"WNCAA",-35,5,-4,6,-1,-10,-6,11,-11,-14,3
2025,12,3245,63,3189,66,"H",0,21,54,3,16,18,24,8,27,8,25,12,2,23,21,55,5,16,19,29,9,19,14,22,18,4,22,"WNCAA",-3,-5,1,-1,8,-1,0,3,-6,-6,-2
2025,12,3126,49,3194,78,"H",0,18,62,4,18,9,16,13,14,8,18,13,0,19,27,60,11,23,13,17,15,29,20,24,9,6,14,"WNCAA",-29,-1,5,-2,-15,2,-5,-6,4,-12,-6
2025,12,3255,64,3204,68,"H",0,23,63,5,17,13,20,6,27,15,21,12,1,23,23,55,5,11,17,24,4,29,17,23,13,4,17,"WNCAA",-4,-4,6,2,-2,8,6,-2,-1,-2,-3
2025,12,3381,53,3225,66,"A",0,19,60,8,24,7,10,10,23,11,19,9,2,19,24,59,6,21,12,16,7,25,14,16,8,3,15,"WNCAA",-13,-6,4,3,-2,1,3,3,1,-3,-1
2025,12,3257,61,3246,71,"H",1,23,64,6,17,9,15,6,18,14,18,5,6,20,27,58,4,16,13,18,7,29,17,22,2,9,15,"WNCAA",-10,-3,5,-1,-11,6,1,-4,3,-3,-3
2025,12,3188,52,3260,57,"A",0,18,50,6,21,10,18,11,25,11,20,7,0,26,17,54,7,21,16,31,13,21,13,14,6,1,19,"WNCAA",-5,-13,7,-2,4,-4,0,6,1,-2,-1
2025,12,3196,73,3274,83,"A",0,30,61,7,22,6,9,4,19,14,18,9,0,15,32,55,7,17,12,14,2,20,13,14,8,0,11,"WNCAA",-10,-5,4,2,-1,6,5,4,1,1,0
2025,12,3333,38,3278,73,"N",0,14,50,4,22,6,7,8,23,9,20,4,4,16,29,67,5,18,10,16,10,26,16,6,10,1,11,"WNCAA",-35,-9,5,-2,-3,-17,4,14,-6,-7,3
2025,12,3377,70,3304,113,"N",0,24,58,10,30,12,17,2,13,10,9,6,1,12,41,65,20,34,11,11,5,36,33,8,7,2,17,"WNCAA",-43,6,-5,-3,-23,-7,-4,1,-1,-23,-1
2025,12,3131,60,3306,69,"H",0,18,46,6,18,18,22,4,14,12,17,7,5,24,20,54,11,24,18,21,11,21,14,15,6,2,17,"WNCAA",-9,1,7,-7,-7,-8,-6,2,1,-2,3
2025,12,3214,53,3313,62,"A",0,16,50,3,20,18,24,9,22,11,24,7,2,15,25,64,3,20,9,19,14,18,14,16,14,6,16,"WNCAA",-9,5,-1,-5,4,-14,0,8,-7,-3,-4
2025,12,3101,60,3317,71,"A",0,24,69,8,35,4,7,12,16,13,19,10,0,19,26,49,3,10,16,22,7,25,11,23,12,7,17,"WNCAA",-11,-15,2,5,-9,20,25,-4,-2,2,-7
2025,12,3203,40,3325,52,"H",0,17,63,2,26,4,14,17,29,8,19,4,9,21,16,55,5,24,15,22,3,28,9,14,12,2,14,"WNCAA",-12,-8,7,14,1,8,2,5,-8,-1,7
2025,12,3193,62,3329,64,"H",0,23,56,10,30,6,8,7,21,12,15,7,2,15,25,53,4,12,10,15,6,24,10,15,10,3,11,"WNCAA",-2,-7,4,1,-3,3,18,0,-3,2,-1
2025,12,3465,64,3337,75,"A",0,24,64,2,23,14,21,7,20,11,11,10,3,23,25,53,10,18,15,24,9,26,8,16,3,5,18,"WNCAA",-11,-3,5,-2,-6,11,5,-5,7,3,-2
2025,12,3370,57,3340,67,"A",0,20,57,8,29,9,14,9,13,11,12,6,0,15,26,53,9,21,6,10,9,22,15,15,5,1,16,"WNCAA",-10,4,-1,0,-9,4,8,-3,1,-4,-1
2025,12,3343,66,3346,74,"H",0,25,61,7,29,9,15,13,17,16,16,10,1,25,25,49,5,14,19,27,8,20,12,18,5,0,19,"WNCAA",-8,-12,6,5,-3,12,15,-2,5,4,1
2025,12,3237,80,3356,85,"A",0,25,52,4,14,26,28,5,20,11,17,5,1,18,32,69,3,17,18,19,14,20,7,12,10,3,17,"WNCAA",-5,9,1,-9,0,-17,-3,5,-5,4,-2
2025,12,3362,62,3361,73,"H",0,21,50,5,11,15,22,10,22,11,19,2,8,21,28,63,3,11,14,15,8,18,9,8,10,4,20,"WNCAA",-11,7,1,2,4,-13,0,11,-8,2,4
2025,12,3136,39,3371,55,"H",0,14,55,6,23,5,6,9,27,10,21,6,0,15,20,57,5,26,10,13,9,25,12,12,13,5,12,"WNCAA",-16,-7,3,0,2,-2,-3,9,-7,-2,-5
2025,12,3256,56,3372,70,"H",0,21,55,2,17,12,20,7,21,8,21,8,0,21,26,53,8,19,10,21,6,26,18,20,13,2,23,"WNCAA",-14,-1,-2,1,-5,2,-2,1,-5,-10,-2
2025,12,3251,93,3397,109,"H",0,34,66,11,22,14,19,8,25,22,25,5,4,20,39,83,14,38,17,18,12,21,20,14,17,1,21,"WNCAA",-16,1,-1,-4,4,-17,-16,11,-12,2,3
2025,12,3450,52,3403,56,"H",0,19,49,5,16,9,16,8,22,7,18,2,5,27,21,49,2,8,12,24,10,20,9,13,6,6,21,"WNCAA",-4,-8,6,-2,2,0,8,5,-4,-2,-1
2025,12,3212,65,3408,89,"H",0,24,73,2,19,15,27,21,28,9,30,11,4,24,34,74,10,27,11,29,15,26,24,22,15,7,26,"WNCAA",-24,-2,-2,6,2,-1,-8,8,-4,-15,-3
2025,12,3290,66,3412,92,"H",0,27,68,8,26,4,7,10,22,13,10,5,1,13,34,69,12,28,12,17,14,30,24,11,8,5,9,"WNCAA",-26,-10,4,-4,-8,-1,-2,-1,-3,-11,-4
2025,12,3388,61,3414,64,"H",0,24,49,7,22,6,8,5,24,17,16,5,4,11,21,61,10,27,12,17,11,12,11,10,10,1,11,"WNCAA",-3,-9,0,-6,12,-12,-5,6,-5,6,3
2025,12,3391,58,3416,89,"H",0,24,66,8,25,2,2,5,23,16,20,8,1,16,36,73,5,16,12,17,16,31,19,15,13,6,7,"WNCAA",-31,-15,9,-11,-8,-7,9,5,-5,-3,-5
2025,12,3111,55,3422,68,"H",0,20,49,5,15,10,15,10,17,10,19,5,2,19,27,61,8,18,6,13,11,19,14,12,13,2,20,"WNCAA",-13,2,-1,-1,-2,-12,-3,7,-8,-4,0
2025,12,3431,73,3427,78,"A",0,26,56,9,14,12,18,12,14,11,17,3,4,21,28,50,5,14,17,20,9,22,16,20,3,3,20,"WNCAA",-5,-2,1,3,-8,6,0,-3,0,-5,1
2025,12,3167,48,3430,72,"H",0,18,62,7,23,5,16,15,16,11,16,9,4,24,25,53,10,26,12,19,13,30,22,15,5,7,21,"WNCAA",-24,-3,3,2,-14,9,-3,1,4,-11,-3
2025,12,3221,50,3436,67,"H",0,20,52,5,19,5,6,10,13,8,15,9,4,17,24,47,8,17,11,14,8,20,12,14,5,3,9,"WNCAA",-17,-8,8,2,-7,5,2,1,4,-4,1
2025,12,3162,67,3437,68,"H",0,27,63,5,18,8,19,12,17,14,13,4,0,15,27,52,6,17,8,11,7,27,20,17,4,5,18,"WNCAA",-1,8,-3,5,-10,11,1,-4,0,-6,-5
2025,12,3164,51,3439,86,"H",0,18,52,6,15,9,12,5,12,13,17,8,0,20,33,58,9,22,11,16,9,26,22,16,7,6,11,"WNCAA",-35,-4,9,-4,-14,-6,-7,1,1,-9,-6
2025,12,3367,52,3441,80,"A",0,19,56,5,18,9,12,11,20,12,19,3,2,17,28,62,9,26,15,17,9,22,16,9,9,2,15,"WNCAA",-28,-5,2,2,-2,-6,-8,10,-6,-4,0
2025,12,3472,64,3455,69,"H",0,26,53,5,12,7,9,5,21,15,15,3,4,19,26,61,6,19,11,24,17,19,16,11,8,3,18,"WNCAA",-5,-15,1,-12,2,-8,-7,4,-5,-1,1
2025,12,3137,59,3467,62,"H",0,23,56,5,17,8,15,8,20,11,17,11,4,15,22,52,8,20,10,15,7,20,14,20,9,3,18,"WNCAA",-3,0,-3,1,0,4,-3,-3,2,-3,1
2025,12,3451,78,3469,81,"H",0,28,64,12,34,10,17,15,23,19,18,8,2,19,23,55,16,30,19,26,5,20,17,14,16,5,21,"WNCAA",-3,-9,-2,10,3,9,4,4,-8,2,-3
2025,12,3322,56,3470,73,"H",0,20,52,10,24,6,13,8,17,11,16,6,1,20,25,55,8,17,15,19,12,22,11,13,8,1,17,"WNCAA",-17,-6,3,-4,-5,-3,7,3,-2,0,0
2025,13,3419,52,3104,75,"A",0,18,58,1,11,15,20,8,26,10,16,4,2,21,29,65,4,26,13,22,9,26,11,11,9,3,16,"WNCAA",-23,-2,5,-1,0,-7,-15,5,-5,-1,-1
2025,13,3333,60,3113,79,"H",0,19,60,3,23,19,23,15,22,13,18,6,3,18,30,61,4,9,15,17,9,24,11,13,8,8,21,"WNCAA",-19,6,-3,6,-2,-1,14,5,-2,2,-5
2025,13,3394,42,3124,65,"H",0,18,60,1,11,5,12,13,27,4,22,8,3,23,22,66,11,30,10,19,16,28,16,15,11,9,16,"WNCAA",-23,-7,7,-3,-1,-6,-19,7,-3,-12,-6
2025,13,3344,60,3130,67,"H",0,20,57,4,13,16,21,14,31,7,26,7,6,18,23,61,8,22,13,16,5,23,16,15,12,3,17,"WNCAA",-7,5,1,9,8,-4,-9,11,-5,-9,3
2025,13,3141,57,3133,66,"A",0,22,68,3,17,10,14,12,24,8,13,5,2,21,24,51,1,15,17,21,3,26,6,16,5,8,18,"WNCAA",-9,-7,3,9,-2,17,2,-3,0,2,-6
2025,13,3380,45,3160,65,"H",0,15,52,5,24,10,12,9,19,7,18,5,5,11,24,58,9,26,8,11,12,25,20,11,11,4,13,"WNCAA",-20,1,-2,-3,-6,-6,-2,7,-6,-13,1
2025,13,3398,58,3173,76,"H",0,18,57,5,18,17,26,8,25,6,24,9,5,24,26,60,9,24,15,23,7,30,18,18,12,7,24,"WNCAA",-18,3,0,1,-5,-3,-6,6,-3,-12,-2
2025,13,3355,71,3181,75,"A",0,26,57,8,16,11,19,8,22,20,15,4,2,20,27,63,3,11,18,25,12,24,11,9,7,5,18,"WNCAA",-4,-6,2,-4,-2,-6,5,6,-3,9,-3
2025,13,3369,61,3184,89,"H",0,20,53,5,17,16,22,5,21,11,23,8,3,27,30,68,7,17,22,30,11,29,20,17,13,3,20,"WNCAA",-28,-8,7,-6,-8,-15,0,6,-5,-9,0
2025,13,3312,53,3195,73,"H",0,21,44,7,15,4,8,4,22,10,31,6,3,18,27,68,8,31,11,20,17,19,18,15,25,1,15,"WNCAA",-20,-12,3,-13,3,-24,-16,16,-19,-8,2
2025,13,3471,53,3201,65,"A",0,15,53,3,17,20,23,7,19,10,13,9,0,19,23,49,12,30,7,10,6,27,19,17,4,6,20,"WNCAA",-12,13,-1,1,-8,4,-13,-4,5,-9,-6
2025,13,3267,56,3206,69,"A",0,17,48,9,27,13,18,5,22,11,17,7,4,23,24,61,6,19,15,28,17,20,13,15,5,3,18,"WNCAA",-13,-10,5,-12,2,-13,8,2,2,-2,1
2025,13,3208,67,3210,83,"H",0,25,60,7,18,10,13,13,20,10,14,5,1,16,30,71,11,32,12,14,13,21,17,6,5,1,10,"WNCAA",-16,-1,6,0,-1,-11,-14,8,0,-7,0
2025,13,3461,51,3211,62,"H",0,19,56,8,25,5,9,6,20,12,11,6,5,16,23,49,6,14,10,17,8,26,8,14,7,2,13,"WNCAA",-11,-8,3,-2,-6,7,11,-3,-1,4,3
2025,13,3263,41,3217,83,"A",0,14,39,3,10,10,16,3,14,8,25,2,1,15,29,55,7,15,18,20,3,20,16,7,17,7,20,"WNCAA",-42,-4,-5,0,-6,-16,-5,18,-15,-8,-6
2025,13,3176,55,3219,63,"H",0,21,60,5,28,8,11,12,22,8,11,7,0,13,23,49,6,21,11,13,3,26,9,12,4,3,15,"WNCAA",-8,-2,-2,9,-4,11,7,-1,3,-1,-3
2025,13,3223,52,3222,54,"H",0,22,52,2,9,6,15,12,18,10,16,5,0,16,19,54,2,15,14,17,12,14,10,15,5,1,19,"WNCAA",-2,-2,-3,0,4,-2,-6,1,0,0,-1
2025,13,3478,55,3229,71,"H",0,18,51,9,25,10,12,5,25,10,16,7,2,17,25,57,8,25,13,18,6,24,20,10,5,1,10,"WNCAA",-16,-6,7,-1,1,-6,0,6,2,-10,1
2025,13,3390,66,3231,79,"H",0,26,65,2,11,12,17,9,16,9,9,3,6,25,25,51,9,19,20,24,5,21,13,10,5,3,22,"WNCAA",-13,-7,3,4,-5,14,-8,-1,-2,-4,3
2025,13,3179,73,3234,86,"A",0,18,63,13,40,24,32,13,20,11,18,9,2,19,34,65,7,20,11,17,8,30,19,17,8,3,23,"WNCAA",-13,15,-4,5,-10,-2,20,1,1,-8,-1
2025,13,3205,69,3241,102,"H",0,25,63,10,35,9,14,7,17,13,17,1,1,18,39,81,13,28,11,18,22,27,21,12,8,1,13,"WNCAA",-33,-4,5,-15,-10,-18,7,5,-7,-8,0
2025,13,3466,64,3242,81,"H",0,26,61,5,18,7,8,7,22,17,10,2,2,14,31,62,9,21,10,14,5,24,12,6,5,3,11,"WNCAA",-17,-6,3,2,-2,-1,-3,4,-3,5,-1
2025,13,3135,55,3250,62,"A",0,20,68,8,36,7,8,14,22,9,12,12,2,21,21,46,2,11,18,21,2,29,11,18,9,3,9,"WNCAA",-7,-13,12,12,-7,22,25,-6,3,-2,-1
2025,13,3287,53,3252,71,"A",0,21,62,5,16,6,10,7,26,9,18,11,5,15,28,66,9,31,6,9,8,32,16,18,6,3,15,"WNCAA",-18,1,0,-1,-6,-4,-15,0,5,-7,2
